ncm,tsb_associated,tsb_grupo_exposicao,tsb_exposicao_scn67_max,cnae_class_list,prodlist_code_list,tsb_cnae5_list,tsb_scn67_list
84073310,False,Sem exposicao TSB direta,0.0,2910;3091,2910.2090;3091.2070,,
84073390,False,Sem exposicao TSB direta,0.0,2910;3091,2910.2090;3091.2070,,
84073410,False,Sem exposicao TSB direta,0.0,2910;3091,2910.2090;3091.2070,,
84073490,False,Sem exposicao TSB direta,0.0,2910;3091,2910.2090;3091.2070,,
84079000,False,Sem exposicao TSB direta,0.0,2811,2811.2028,,
84081010,False,Sem exposicao TSB direta,0.0,2811,2811.2030,,
84081090,False,Sem exposicao TSB direta,0.0,2811,2811.2030,,
84082010,False,Sem exposicao TSB direta,0.0,2811;2910;2920,2811.2020;2910.2100;2920.2090,,
84082020,False,Sem exposicao TSB direta,0.0,2811;2910;2920,2811.2020;2910.2100;2920.2090,,
84082030,False,Sem exposicao TSB direta,0.0,2811;2910;2920,2811.2020;2910.2100;2920.2090,,
84082090,False,Sem exposicao TSB direta,0.0,2811;2910;2920,2811.2020;2910.2100;2920.2090,,
84089010,False,Sem exposicao TSB direta,0.0,2811,2811.2025,,
84089090,False,Sem exposicao TSB direta,0.0,2811,2811.2025,,
84091000,False,Sem exposicao TSB direta,0.0,3042,3042.2050,,
84099111,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099112,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099113,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099114,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099115,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099116,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099117,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099118,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099120,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099130,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099140,False,Sem exposicao TSB direta,0.0,2945,2945.2060,,
84099190,False,Sem exposicao TSB direta,0.0,2811;2941,2811.2080;2941.2040,,
84099912,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099914,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099915,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099917,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099921,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099929,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099930,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099941,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099949,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099951,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099959,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099961,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099969,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099971,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099979,False,Sem exposicao TSB direta,0.0,2941,2941.2040,,
84099991,False,Sem exposicao TSB direta,0.0,2811;2941,2811.2080;2941.2040,,
84099999,False,Sem exposicao TSB direta,0.0,2811;2941,2811.2080;2941.2040,,
84101100,False,Sem exposicao TSB direta,0.0,2811,2811.2140,,
84101200,False,Sem exposicao TSB direta,0.0,2811,2811.2140,,
84109000,False,Sem exposicao TSB direta,0.0,2811,2811.2110,,
84111100,False,Sem exposicao TSB direta,0.0,3042,3042.2090,,
84111200,False,Sem exposicao TSB direta,0.0,3042,3042.2090,,
84112100,False,Sem exposicao TSB direta,0.0,3042,3042.2090,,
84112200,False,Sem exposicao TSB direta,0.0,3042,3042.2090,,
84118100,False,Sem exposicao TSB direta,0.0,2811,2811.2120,,
84118200,False,Sem exposicao TSB direta,0.0,2811,2811.2120,,
84119100,False,Sem exposicao TSB direta,0.0,3042,3042.2060,,
84119900,False,Sem exposicao TSB direta,0.0,2811,2811.2100,,
84121000,False,Sem exposicao TSB direta,0.0,3042,3042.2080,,
84122110,False,Sem exposicao TSB direta,0.0,2812,2812.2070,,
84122190,False,Sem exposicao TSB direta,0.0,2812,2812.2070,,
84122900,False,Sem exposicao TSB direta,0.0,2812,2812.2070,,
84123110,False,Sem exposicao TSB direta,0.0,2812,2812.2080,,
84123190,False,Sem exposicao TSB direta,0.0,2812,2812.2080,,
84123900,False,Sem exposicao TSB direta,0.0,2812,2812.2080,,
84128000,False,Sem exposicao TSB direta,0.0,2811,2811.2015,,
84129010,False,Sem exposicao TSB direta,0.0,2811;2812,2811.2100;2812.2110,,
84129020,False,Sem exposicao TSB direta,0.0,2811;2812,2811.2100;2812.2110,,
84129080,False,Sem exposicao TSB direta,0.0,2811;2812,2811.2100;2812.2110,,
84129090,False,Sem exposicao TSB direta,0.0,2811;2812,2811.2100;2812.2110,,
84131100,False,Sem exposicao TSB direta,0.0,2812,2812.2030,,
84131900,False,Sem exposicao TSB direta,0.0,2812,2812.2030,,
84132000,False,Sem exposicao TSB direta,0.0,2812,2812.2030,,
84133010,False,Sem exposicao TSB direta,0.0,2941,2941.2010,,
84133020,False,Sem exposicao TSB direta,0.0,2941,2941.2010,,
84133030,False,Sem exposicao TSB direta,0.0,2941,2941.2010,,
84133090,False,Sem exposicao TSB direta,0.0,2941,2941.2010,,
84134000,False,Sem exposicao TSB direta,0.0,2812,2812.2030,,
84135010,False,Sem exposicao TSB direta,0.0,2812,2812.2040,,
84135090,False,Sem exposicao TSB direta,0.0,2812,2812.2040,,
84136011,False,Sem exposicao TSB direta,0.0,2812,2812.2050,,
84136019,False,Sem exposicao TSB direta,0.0,2812;2944,2812.2050;2944.2040,,
84136090,False,Sem exposicao TSB direta,0.0,2812,2812.2050,,
84137010,False,Sem exposicao TSB direta,0.0,2812,2812.2010,,
84137080,False,Sem exposicao TSB direta,0.0,2812,2812.2010,,
84137090,False,Sem exposicao TSB direta,0.0,2812,2812.2010,,
84138100,False,Sem exposicao TSB direta,0.0,2812,2812.2030;2812.2060,,
84138200,False,Sem exposicao TSB direta,0.0,2812,2812.2030,,
84139110,False,Sem exposicao TSB direta,0.0,2812,2812.2100,,
84139190,False,Sem exposicao TSB direta,0.0,2812;2941,2812.2100;2941.2010,,
84139200,False,Sem exposicao TSB direta,0.0,2812,2812.2100,,
84141000,False,Sem exposicao TSB direta,0.0,2812,2812.2020,,
84142000,False,Sem exposicao TSB direta,0.0,2812,2812.2020,,
84143011,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2010;2821.2060,,
84143019,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2010;2821.2060,,
84143091,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2010;2821.2060,,
84143099,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2010;2821.2060,,
84144010,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2020;2821.2060,,
84144020,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2020;2821.2060,,
84144090,False,Sem exposicao TSB direta,0.0,2814;2821,2814.2020;2821.2060,,
84145110,False,Sem exposicao TSB direta,0.0,2759,2759.2240,,
84145120,False,Sem exposicao TSB direta,0.0,2759,2759.2240,,
84145190,False,Sem exposicao TSB direta,0.0,2759,2759.2240,,
84145910,False,Sem exposicao TSB direta,0.0,2823,2823.2150,,
84145990,False,Sem exposicao TSB direta,0.0,2823,2823.2150,,
84146000,False,Sem exposicao TSB direta,0.0,2759,2759.2080,,
84147000,False,Sem exposicao TSB direta,0.0,2823;2829,2823.201X;2829.2081,,
84148011,False,Sem exposicao TSB direta,0.0,2814,2814.2030,,
84148012,False,Sem exposicao TSB direta,0.0,2814,2814.2030,,
84148013,False,Sem exposicao TSB direta,0.0,2814,2814.2030,,
84148019,False,Sem exposicao TSB direta,0.0,2814,2814.2030,,
84148021,False,Sem exposicao TSB direta,0.0,2814,2814.2060,,
84148022,False,Sem exposicao TSB direta,0.0,2814,2814.2020,,
84148029,False,Sem exposicao TSB direta,0.0,2814,2814.2030,,
84148031,False,Sem exposicao TSB direta,0.0,2814,2814.2040,,
84148032,False,Sem exposicao TSB direta,0.0,2814,2814.2040,,
84148033,False,Sem exposicao TSB direta,0.0,2814,2814.2040,,
84148038,False,Sem exposicao TSB direta,0.0,2814,2814.2040,,
84148039,False,Sem exposicao TSB direta,0.0,2814,2814.2040,,
84148090,False,Sem exposicao TSB direta,0.0,2814;2823,2814.2030;2823.2150,,
84149010,False,Sem exposicao TSB direta,0.0,2812,2812.2090,,
84149020,False,Sem exposicao TSB direta,0.0,2823,2823.2090,,
84149031,False,Sem exposicao TSB direta,0.0,2814,2814.2050,,
84149032,False,Sem exposicao TSB direta,0.0,2814,2814.2050,,
84149033,False,Sem exposicao TSB direta,0.0,2814,2814.2050,,
84149034,False,Sem exposicao TSB direta,0.0,2814,2814.2050,,
84149039,False,Sem exposicao TSB direta,0.0,2814,2814.2050,,
84149040,False,Sem exposicao TSB direta,0.0,2814,2814.2050,,
84151011,False,Sem exposicao TSB direta,0.0,2824,2824.2010,,
84151019,False,Sem exposicao TSB direta,0.0,2824,2824.2010,,
84151090,False,Sem exposicao TSB direta,0.0,2824,2824.2010,,
84152010,False,Sem exposicao TSB direta,0.0,2824,2824.2020,,
84152090,False,Sem exposicao TSB direta,0.0,2824,2824.2020,,
84158110,False,Sem exposicao TSB direta,0.0,2824,2824.2030,,
84158190,False,Sem exposicao TSB direta,0.0,2824,2824.2030,,
84158210,False,Sem exposicao TSB direta,0.0,2824,2824.2030,,
84158290,False,Sem exposicao TSB direta,0.0,2824,2824.2030,,
84158300,False,Sem exposicao TSB direta,0.0,2824,2824.2030,,
84159010,False,Sem exposicao TSB direta,0.0,2824,2824.2040,,
84159020,False,Sem exposicao TSB direta,0.0,2824,2824.2040,,
84159090,False,Sem exposicao TSB direta,0.0,2824,2824.2040,,
84161000,False,Sem exposicao TSB direta,0.0,2821,2821.2170,,
84162010,False,Sem exposicao TSB direta,0.0,2821,2821.2170,,
84162090,False,Sem exposicao TSB direta,0.0,2821,2821.2170,,
84163000,False,Sem exposicao TSB direta,0.0,2821,2821.2170,,
84169000,False,Sem exposicao TSB direta,0.0,2821,2821.2130,,
84171010,False,Sem exposicao TSB direta,0.0,2821,2821.2070,,
84171020,False,Sem exposicao TSB direta,0.0,2821,2821.2070,,
84171090,False,Sem exposicao TSB direta,0.0,2821,2821.2070,,
84172000,False,Sem exposicao TSB direta,0.0,2862,2862.2030,,
84178010,False,Sem exposicao TSB direta,0.0,2821,2821.2070,,
84178020,False,Sem exposicao TSB direta,0.0,2821,2821.2070,,
84178090,False,Sem exposicao TSB direta,0.0,2821;2862,2821.2070;2862.2040,,
84179000,False,Sem exposicao TSB direta,0.0,2821,2821.2120,,
84181000,False,Sem exposicao TSB direta,0.0,2751,2751.2100,,
84182100,False,Sem exposicao TSB direta,0.0,2751,2751.2100,,
84182900,False,Sem exposicao TSB direta,0.0,2751,2751.2100,,
84183000,False,Sem exposicao TSB direta,0.0,2751,2751.2100,,
84184000,False,Sem exposicao TSB direta,0.0,2751,2751.2100,,
84185010,False,Sem exposicao TSB direta,0.0,2823,2823.2020,,
84185090,False,Sem exposicao TSB direta,0.0,2823,2823.2065,,
84186100,False,Sem exposicao TSB direta,0.0,2823,2823.2060,,
84186910,False,Sem exposicao TSB direta,0.0,2823,2823.2050,,
84186920,False,Sem exposicao TSB direta,0.0,2823,2823.2120,,
84186931,False,Sem exposicao TSB direta,0.0,2823,2823.2130,,
84186932,False,Sem exposicao TSB direta,0.0,2823,2823.2140,,
84186940,False,Sem exposicao TSB direta,0.0,2823,2823.2030,,
84186991,False,Sem exposicao TSB direta,0.0,2823,2823.2060,,
84186999,False,Sem exposicao TSB direta,0.0,2823,2823.2060;2823.2070,,
84189100,False,Sem exposicao TSB direta,0.0,2823,2823.2040,,
84189900,False,Sem exposicao TSB direta,0.0,2751;2823,2751.2090;2823.2080,,
84191100,False,Sem exposicao TSB direta,0.0,2821,2821.2020,,
84191200,False,Sem exposicao TSB direta,0.0,2821,2821.2030,,
84191900,False,Sem exposicao TSB direta,0.0,2821,2821.2020,,
84192000,False,Sem exposicao TSB direta,0.0,3250,3250.2140,,
84193300,False,Sem exposicao TSB direta,0.0,2869,2869.2110,,
84193400,False,Sem exposicao TSB direta,0.0,2862,2862.2220,,
84193500,False,Sem exposicao TSB direta,0.0,2865,2865.2080,,
84193900,False,Sem exposicao TSB direta,0.0,2863;2869,2863.2120;2869.2110,,
84194010,False,Sem exposicao TSB direta,0.0,2829,2829.2020,,
84194020,False,Sem exposicao TSB direta,0.0,2829,2829.2020,,
84194090,False,Sem exposicao TSB direta,0.0,2829,2829.2020,,
84195010,False,Sem exposicao TSB direta,0.0,2829,2829.2510,,
84195021,False,Sem exposicao TSB direta,0.0,2829,2829.2510,,
84195022,False,Sem exposicao TSB direta,0.0,2829,2829.2510,,
84195029,False,Sem exposicao TSB direta,0.0,2829,2829.2510,,
84195090,False,Sem exposicao TSB direta,0.0,2829,2829.2510,,
84196000,False,Sem exposicao TSB direta,0.0,2823,2823.2010,,
84198110,False,Sem exposicao TSB direta,0.0,2862,2862.2010,,
84198190,False,Sem exposicao TSB direta,0.0,2829;2862,2829.2040;2862.2030,,
84198911,False,Sem exposicao TSB direta,0.0,2829,2829.2130,,
84198919,False,Sem exposicao TSB direta,0.0,2829,2829.2130,,
84198920,False,Sem exposicao TSB direta,0.0,2821,2821.2040,,
84198930,False,Sem exposicao TSB direta,0.0,2862,2862.2230,,
84198940,False,Sem exposicao TSB direta,0.0,2821,2821.2045,,
84198991,False,Sem exposicao TSB direta,0.0,2823,2823.2100,,
84198999,False,Sem exposicao TSB direta,0.0,2821,2821.2045,,
84199010,False,Sem exposicao TSB direta,0.0,2821,2821.2140,,
84199020,False,Sem exposicao TSB direta,0.0,2821,2821.2080,,
84199031,False,Sem exposicao TSB direta,0.0,2821,2821.2080,,
84199039,False,Sem exposicao TSB direta,0.0,2829,2829.2420,,
84199040,False,Sem exposicao TSB direta,0.0,2821;2829;2862,2821.2090;2829.2330;2862.2170,,
84199090,False,Sem exposicao TSB direta,0.0,2821,2821.2080,,
84201010,False,Sem exposicao TSB direta,0.0,2829,2829.2085,,
84201090,False,Sem exposicao TSB direta,0.0,2829,2829.2083;2829.2087,,
84209100,False,Sem exposicao TSB direta,0.0,2829,2829.2345,,
84209900,False,Sem exposicao TSB direta,0.0,2829,2829.2345,,
84211110,False,Sem exposicao TSB direta,0.0,2862,2862.2020,,
84211190,False,Sem exposicao TSB direta,0.0,2862,2862.2020,,
84211210,False,Sem exposicao TSB direta,0.0,2864,2864.2150,,
84211290,False,Sem exposicao TSB direta,0.0,2864,2864.2150,,
84211910,False,Sem exposicao TSB direta,0.0,2829,2829.2110,,
84211990,False,Sem exposicao TSB direta,0.0,2829,2829.2120,,
84212100,False,Sem exposicao TSB direta,0.0,2759;2829,2759.2120;2829.2030,,
84212200,False,Sem exposicao TSB direta,0.0,2829,2829.2030,,
84212300,False,Sem exposicao TSB direta,0.0,2829;2941,2829.2030;2941.2030,,
84212911,False,Sem exposicao TSB direta,0.0,2829,2829.2030;2829.2185,,
84212919,False,Sem exposicao TSB direta,0.0,2829,2829.2030;2829.2185,,
84212920,False,Sem exposicao TSB direta,0.0,2829,2829.2030,,
84212930,False,Sem exposicao TSB direta,0.0,2829,2829.2030,,
84212990,False,Sem exposicao TSB direta,0.0,2829,2829.2030,,
84213100,False,Sem exposicao TSB direta,0.0,2829;2941,2829.2150;2941.2030,,
84213200,False,Sem exposicao TSB direta,0.0,2949,2949.2050,,
84213910,False,Sem exposicao TSB direta,0.0,2829,2829.2160,,
84213930,False,Sem exposicao TSB direta,0.0,2829,2829.2160,,
84213990,False,Sem exposicao TSB direta,0.0,2829,2829.2160,,
84219110,False,Sem exposicao TSB direta,0.0,2864,2864.2130,,
84219191,False,Sem exposicao TSB direta,0.0,2829,2829.2470,,
84219199,False,Sem exposicao TSB direta,0.0,2829,2829.2340,,
84219910,False,Sem exposicao TSB direta,0.0,2829,2829.2340,,
84219920,False,Sem exposicao TSB direta,0.0,2829,2829.2425,,
84219991,False,Sem exposicao TSB direta,0.0,2829,2829.2340,,
84219999,False,Sem exposicao TSB direta,0.0,2829,2829.2340,,
84221100,False,Sem exposicao TSB direta,0.0,2751,2751.2040,,
84221900,False,Sem exposicao TSB direta,0.0,2829,2829.2240,,
84222000,False,Sem exposicao TSB direta,0.0,2829,2829.2320,,
84223010,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84223021,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84223022,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84223023,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84223029,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84223030,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84224010,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84224020,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84224030,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84224090,False,Sem exposicao TSB direta,0.0,2829,2829.2290,,
84229010,False,Sem exposicao TSB direta,0.0,2751,2751.2050,,
84229090,False,Sem exposicao TSB direta,0.0,2829,2829.2370;2829.2380;2829.2390,,
84231000,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84232000,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84233011,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84233019,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84233090,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84238110,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84238190,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84238200,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84238900,False,Sem exposicao TSB direta,0.0,2829,2829.2070,,
84239010,False,Sem exposicao TSB direta,0.0,2829,2829.2450,,
84239021,False,Sem exposicao TSB direta,0.0,2829,2829.2450,,
84239029,False,Sem exposicao TSB direta,0.0,2829,2829.2450,,
84241000,False,Sem exposicao TSB direta,0.0,2829,2829.2140,,
84242000,False,Sem exposicao TSB direta,0.0,2829,2829.2460,,
84243010,False,Sem exposicao TSB direta,0.0,2829,2829.2270,,
84243020,False,Sem exposicao TSB direta,0.0,2829,2829.2250,,
84243030,False,Sem exposicao TSB direta,0.0,2829,2829.2250,,
84243090,False,Sem exposicao TSB direta,0.0,2829,2829.2250,,
84244100,False,Sem exposicao TSB direta,0.0,2833,2833.2060,,
84244900,False,Sem exposicao TSB direta,0.0,2833,2833.2060,,
84248221,False,Sem exposicao TSB direta,0.0,2832,2832.2010,,
84248229,False,Sem exposicao TSB direta,0.0,2832,2832.2010,,
84248290,False,Sem exposicao TSB direta,0.0,2833,2833.2060,,
84248910,False,Sem exposicao TSB direta,0.0,2829,2829.2050,,
84248920,False,Sem exposicao TSB direta,0.0,2829,2829.2050,,
84248990,False,Sem exposicao TSB direta,0.0,2829,2829.2050;2829.2280;2829.2310,,
84249010,False,Sem exposicao TSB direta,0.0,2832;2833,2832.2020;2833.2150,,
84249090,False,Sem exposicao TSB direta,0.0,2832;2833,2832.2020;2833.2150,,
84251100,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84251910,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84251990,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84253110,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84253190,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84253910,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84253990,False,Sem exposicao TSB direta,0.0,2822,2822.2200,,
84254100,False,Sem exposicao TSB direta,0.0,2822,2822.2055,,
84254200,False,Sem exposicao TSB direta,0.0,2822,2822.2104,,
84254910,False,Sem exposicao TSB direta,0.0,2822,2822.2104,,
84254990,False,Sem exposicao TSB direta,0.0,2822,2822.2104,,
84261100,False,Sem exposicao TSB direta,0.0,2822,2822.2040,,
84261200,False,Sem exposicao TSB direta,0.0,2822,2822.2040,,
84261900,False,Sem exposicao TSB direta,0.0,2822,2822.2040,,
84262000,False,Sem exposicao TSB direta,0.0,2822,2822.2040,,
84263000,False,Sem exposicao TSB direta,0.0,2822,2822.2040,,
84264190,False,Sem exposicao TSB direta,0.0,2822,2822.2130,,
84264910,False,Sem exposicao TSB direta,0.0,2822,2822.2130,,
84264990,False,Sem exposicao TSB direta,0.0,2822,2822.2130,,
84269100,False,Sem exposicao TSB direta,0.0,2822,2822.2130,,
84269900,False,Sem exposicao TSB direta,0.0,2822,2822.2130,,
84271011,False,Sem exposicao TSB direta,0.0,2822,2822.2070,,
84271019,False,Sem exposicao TSB direta,0.0,2822,2822.2070,,
84271090,False,Sem exposicao TSB direta,0.0,2822,2822.2070,,
84272010,False,Sem exposicao TSB direta,0.0,2822,2822.2070,,
84272090,False,Sem exposicao TSB direta,0.0,2822,2822.2070,,
84279000,False,Sem exposicao TSB direta,0.0,2822,2822.2070,,
84281000,False,Sem exposicao TSB direta,0.0,2822,2822.2050;2822.2060,,
84282010,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84282090,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84283100,False,Sem exposicao TSB direta,0.0,2852,2852.2010,,
84283200,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84283300,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84283910,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84283920,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84283930,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84283990,False,Sem exposicao TSB direta,0.0,2822,2822.2010,,
84284000,False,Sem exposicao TSB direta,0.0,2822,2822.2080,,
84287000,False,Sem exposicao TSB direta,0.0,2822,2822.2195,,
84289010,False,Sem exposicao TSB direta,0.0,2822,2822.2020;2822.2115,,
84289020,False,Sem exposicao TSB direta,0.0,2822,2822.2020;2822.2115,,
84289090,False,Sem exposicao TSB direta,0.0,2822,2822.2020;2822.2090;2822.2115,,
84291110,False,Sem exposicao TSB direta,0.0,2854,2854.2030,,
84291190,False,Sem exposicao TSB direta,0.0,2854,2854.2030,,
84291910,False,Sem exposicao TSB direta,0.0,2854,2854.2030,,
84291990,False,Sem exposicao TSB direta,0.0,2854,2854.2030,,
84292010,False,Sem exposicao TSB direta,0.0,2854,2854.2110,,
84292090,False,Sem exposicao TSB direta,0.0,2854,2854.2110,,
84293000,False,Sem exposicao TSB direta,0.0,2854,2854.2155,,
84294000,False,Sem exposicao TSB direta,0.0,2854,2854.2050,,
84295111,False,Sem exposicao TSB direta,0.0,2854,2854.2040,,
84295119,False,Sem exposicao TSB direta,0.0,2854,2854.2040,,
84295129,False,Sem exposicao TSB direta,0.0,2854,2854.2040,,
84295191,False,Sem exposicao TSB direta,0.0,2854,2854.2040,,
84295192,False,Sem exposicao TSB direta,0.0,2854,2854.2040,,
84295199,False,Sem exposicao TSB direta,0.0,2854,2854.2040,,
84295211,False,Sem exposicao TSB direta,0.0,2854,2854.2070,,
84295212,False,Sem exposicao TSB direta,0.0,2854,2854.2070,,
84295219,False,Sem exposicao TSB direta,0.0,2854,2854.2070,,
84295220,False,Sem exposicao TSB direta,0.0,2854,2854.2070,,
84295290,False,Sem exposicao TSB direta,0.0,2854,2854.2070,,
84295900,False,Sem exposicao TSB direta,0.0,2854,2854.2155;2854.2170,,
84301000,False,Sem exposicao TSB direta,0.0,2854,2854.2010,,
84302000,False,Sem exposicao TSB direta,0.0,2854,2854.2080,,
84303110,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84303190,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84303910,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84303990,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84304110,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84304120,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84304130,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84304190,False,Sem exposicao TSB direta,0.0,2852,2852.2040,,
84304910,False,Sem exposicao TSB direta,0.0,2851;2852,2851.2020;2852.2040,,
84304920,False,Sem exposicao TSB direta,0.0,2851;2852,2851.2020;2852.2040,,
84304990,False,Sem exposicao TSB direta,0.0,2851;2852,2851.2020;2852.2040,,
84305000,False,Sem exposicao TSB direta,0.0,2854,2854.2155,,
84306100,False,Sem exposicao TSB direta,0.0,2854,2854.2080,,
84306919,False,Sem exposicao TSB direta,0.0,2854,2854.2080,,
84306990,False,Sem exposicao TSB direta,0.0,2854,2854.2080,,
84311010,False,Sem exposicao TSB direta,0.0,2822,2822.2180,,
84311090,False,Sem exposicao TSB direta,0.0,2822,2822.2180,,
84312011,False,Sem exposicao TSB direta,0.0,2822,2822.2160,,
84312019,False,Sem exposicao TSB direta,0.0,2822,2822.2160,,
84312090,False,Sem exposicao TSB direta,0.0,2822,2822.2160,,
84313110,False,Sem exposicao TSB direta,0.0,2822,2822.2150,,
84313190,False,Sem exposicao TSB direta,0.0,2822,2822.2135,,
84313900,False,Sem exposicao TSB direta,0.0,2822;2852,2822.2135;2852.2070,,
84314100,False,Sem exposicao TSB direta,0.0,2822;2854,2822.2030;2854.2145,,
84314200,False,Sem exposicao TSB direta,0.0,2854,2854.2145,,
84314310,False,Sem exposicao TSB direta,0.0,2851;2852,2851.2030;2852.2090,,
84314390,False,Sem exposicao TSB direta,0.0,2851;2852,2851.2030;2852.2090,,
84314910,False,Sem exposicao TSB direta,0.0,2822,2822.2180,,
84314921,False,Sem exposicao TSB direta,0.0,2852,2852.2090,,
84314922,False,Sem exposicao TSB direta,0.0,2852,2852.2090,,
84314923,False,Sem exposicao TSB direta,0.0,2852,2852.2090,,
84314929,False,Sem exposicao TSB direta,0.0,2852,2852.2090,,
84321000,False,Sem exposicao TSB direta,0.0,2833,2833.2010,,
84322100,False,Sem exposicao TSB direta,0.0,2833,2833.2010,,
84322900,False,Sem exposicao TSB direta,0.0,2833,2833.2010,,
84323110,False,Sem exposicao TSB direta,0.0,2833,2833.2210,,
84323190,False,Sem exposicao TSB direta,0.0,2833,2833.2210,,
84323910,False,Sem exposicao TSB direta,0.0,2833,2833.2210,,
84323990,False,Sem exposicao TSB direta,0.0,2833,2833.2210,,
84324100,False,Sem exposicao TSB direta,0.0,2833,2833.2210,,
84324200,False,Sem exposicao TSB direta,0.0,2833,2833.2210,,
84328000,False,Sem exposicao TSB direta,0.0,2833,2833.2110,,
84329000,False,Sem exposicao TSB direta,0.0,2833,2833.2190,,
84331100,False,Sem exposicao TSB direta,0.0,2833,2833.2040,,
84331900,False,Sem exposicao TSB direta,0.0,2833,2833.2040,,
84332010,False,Sem exposicao TSB direta,0.0,2833,2833.2025,,
84332090,False,Sem exposicao TSB direta,0.0,2833,2833.2025,,
84333000,False,Sem exposicao TSB direta,0.0,2833,2833.2070,,
84334000,False,Sem exposicao TSB direta,0.0,2833,2833.2070,,
84335100,False,Sem exposicao TSB direta,0.0,2833,2833.2145,,
84335200,False,Sem exposicao TSB direta,0.0,2833,2833.2145,,
84335300,False,Sem exposicao TSB direta,0.0,2833,2833.2145,,
84335919,False,Sem exposicao TSB direta,0.0,2833,2833.2145,,
84335990,False,Sem exposicao TSB direta,0.0,2833,2833.2145,,
84336010,False,Sem exposicao TSB direta,0.0,2833,2833.2080,,
84336021,False,Sem exposicao TSB direta,0.0,2833,2833.2080,,
84336029,False,Sem exposicao TSB direta,0.0,2833,2833.2080,,
84336090,False,Sem exposicao TSB direta,0.0,2833,2833.2080,,
